denominator_valid,detail_rows,detail_to_entry_ratio,entry_count,judge_count,mark_matrix_coverage,mark_matrix_denominator,marks,round_id,round_type,source
True,107,1.0,107,8,0.5,856,428,2025-04-swingover/intermediate-jj/prelim,prelim,eepro
True,45,1.0,45,8,0.5,360,180,2025-04-swingover/intermediate-jj/semifinal,semifinal,eepro
True,10,1.0,10,5,1.0,50,50,2025-04-swingover/intermediate-strictly/final,final,eepro
True,25,1.0,25,5,1.0,125,125,2025-04-swingover/intermediate-strictly/prelim,prelim,eepro
True,8,0.5,16,5,1.0,40,40,2025-04-swingover/jj-switch/final,final,eepro
True,32,1.0,32,5,1.0,160,160,2025-04-swingover/jj-switch/prelim,prelim,eepro
True,10,0.5,20,7,1.0,70,70,2025-04-swingover/masters-open-jj/final,final,eepro
True,42,1.0,42,8,0.5,336,168,2025-04-swingover/masters-open-jj/prelim,prelim,eepro
True,6,1.0,6,5,1.0,30,30,2025-04-swingover/masters-strictly/final,final,eepro
True,10,0.5,20,7,1.0,70,70,2025-04-swingover/newcomer-jj/final,final,eepro
True,56,1.0,56,8,0.5,448,224,2025-04-swingover/newcomer-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2025-04-swingover/newcomer-strictly/final,final,eepro
True,12,1.0,12,5,1.0,60,60,2025-04-swingover/newcomer-strictly/prelim,prelim,eepro
True,12,0.5,24,7,1.0,84,84,2025-04-swingover/novice-jj/final,final,eepro
True,137,1.0,137,8,0.5,1096,548,2025-04-swingover/novice-jj/prelim,prelim,eepro
True,66,1.0,66,8,0.5,528,264,2025-04-swingover/novice-jj/semifinal,semifinal,eepro
True,10,1.0,10,5,1.0,50,50,2025-04-swingover/novice-strictly/final,final,eepro
True,20,1.0,20,5,1.0,100,100,2025-04-swingover/novice-strictly/prelim,prelim,eepro
True,12,1.0,12,5,1.0,60,60,2025-04-swingover/pro-am/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2025-04-swingover/rising-star/final,final,eepro
True,11,0.5,22,7,1.0,77,77,2025-04-swingover/sophisticated-jj/final,final,eepro
True,45,1.0,45,8,0.5,360,180,2025-04-swingover/sophisticated-jj/prelim,prelim,eepro
True,7,0.583333,12,5,1.0,35,35,2025-04-tulsa-spring-swing/advanced-jj/final,final,eepro
True,9,0.6,15,5,1.0,45,45,2025-04-tulsa-spring-swing/allstar-jj/final,final,eepro
True,6,0.5,12,5,1.0,30,30,2025-04-tulsa-spring-swing/intermediate-jj/final,final,eepro
True,36,1.0,36,8,0.5,288,144,2025-04-tulsa-spring-swing/intermediate-jj/prelim,prelim,eepro
True,2,1.0,2,5,1.0,10,10,2025-04-tulsa-spring-swing/intermediate-pro-am-advanced/final,final,eepro
True,11,1.0,11,5,1.0,55,55,2025-04-tulsa-spring-swing/intermediate-strictly-pro-am-am-followers/final,final,eepro
True,9,1.0,9,5,1.0,45,45,2025-04-tulsa-spring-swing/intermediate-strictly-pro-am-am-leaders/final,final,eepro
True,10,1.0,10,5,1.0,50,50,2025-04-tulsa-spring-swing/intermediate-strictly/final,final,eepro
True,7,0.5,14,5,1.0,35,35,2025-04-tulsa-spring-swing/invitational-jj/final,final,eepro
True,47,0.839286,56,6,0.457447,282,129,2025-04-tulsa-spring-swing/jj-pro-am-am-follower-pro-leader/final,final,eepro
True,26,0.8125,32,7,0.879121,182,160,2025-04-tulsa-spring-swing/jj-pro-am-am-leader-pro-follower/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2025-04-tulsa-spring-swing/masters-jj/final,final,eepro
True,27,1.0,27,7,0.571429,189,108,2025-04-tulsa-spring-swing/masters-jj/prelim,prelim,eepro
True,4,1.0,4,5,1.0,20,20,2025-04-tulsa-spring-swing/masters-strictly/final,final,eepro
False,0,0.0,23,7,,0,20,2025-04-tulsa-spring-swing/mixed-level-j-j-combined/prelim,prelim,eepro
True,9,0.5,18,7,1.0,63,63,2025-04-tulsa-spring-swing/newcomer-jj/final,final,eepro
True,34,1.0,34,6,0.666667,204,136,2025-04-tulsa-spring-swing/newcomer-jj/prelim,prelim,eepro
True,4,1.0,4,5,1.0,20,20,2025-04-tulsa-spring-swing/newcomer-pro-am-novice/final,final,eepro
True,5,1.0,5,5,1.0,25,25,2025-04-tulsa-spring-swing/newcomer-strictly-pro-am-am-followers/final,final,eepro
True,3,1.0,3,5,1.0,15,15,2025-04-tulsa-spring-swing/newcomer-strictly-pro-am-am-leaders/final,final,eepro
True,11,1.0,11,5,1.0,55,55,2025-04-tulsa-spring-swing/newcomer-strictly/final,final,eepro
True,12,0.5,24,5,1.0,60,60,2025-04-tulsa-spring-swing/novice-jj/final,final,eepro
True,88,1.0,88,8,0.5,704,352,2025-04-tulsa-spring-swing/novice-jj/prelim,prelim,eepro
True,46,1.0,46,8,0.5,368,184,2025-04-tulsa-spring-swing/novice-jj/semifinal,semifinal,eepro
True,13,1.0,13,5,1.0,65,65,2025-04-tulsa-spring-swing/novice-strictly-pro-am-am-followers/final,final,eepro
True,10,1.0,10,5,1.0,50,50,2025-04-tulsa-spring-swing/novice-strictly-pro-am-am-leaders/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2025-04-tulsa-spring-swing/novice-strictly/final,final,eepro
True,16,1.0,16,5,1.0,80,80,2025-04-tulsa-spring-swing/novice-strictly/prelim,prelim,eepro
True,7,1.0,7,7,1.0,49,49,2025-04-tulsa-spring-swing/open-strictly/final,final,eepro
True,5,0.5,10,6,0.833333,30,25,2025-05-festival-city-swing-edinburgh/advanced-jj-all-stars/final,final,scoringdance
True,15,1.0,15,6,0.833333,90,75,2025-05-festival-city-swing-edinburgh/advanced-jj-all-stars/prelim,prelim,scoringdance
True,5,0.5,10,6,0.833333,30,25,2025-05-festival-city-swing-edinburgh/intermediate-jj/final,final,scoringdance
True,12,0.857143,14,9,0.518519,108,56,2025-05-festival-city-swing-edinburgh/intermediate-jj/prelim,prelim,scoringdance
True,6,0.5,12,6,0.833333,36,30,2025-05-festival-city-swing-edinburgh/masters-jj/final,final,scoringdance
True,28,0.933333,30,9,0.47619,252,120,2025-05-festival-city-swing-edinburgh/masters-jj/prelim,prelim,scoringdance
True,4,0.5,8,6,0.833333,24,20,2025-05-festival-city-swing-edinburgh/masters-strictly/final,final,scoringdance
True,5,0.5,10,6,0.833333,30,25,2025-05-festival-city-swing-edinburgh/newcomer-jj/final,final,scoringdance
True,18,0.9,20,9,0.493827,162,80,2025-05-festival-city-swing-edinburgh/newcomer-jj/prelim,prelim,scoringdance
True,10,0.5,20,6,0.833333,60,50,2025-05-festival-city-swing-edinburgh/novice-jj/final,final,scoringdance
True,44,0.956522,46,9,0.464646,396,184,2025-05-festival-city-swing-edinburgh/novice-jj/prelim,prelim,scoringdance
True,10,0.5,20,6,0.833333,60,50,2025-05-festival-city-swing-edinburgh/novice-strictly-intermediate/final,final,scoringdance
True,3,0.5,6,6,0.833333,18,15,2025-05-festival-city-swing-edinburgh/open-strictly/final,final,scoringdance
True,10,0.5,20,6,0.833333,60,50,2025-05-festival-city-swing-edinburgh/sophisticated-jj/final,final,scoringdance
True,38,0.974359,39,10,0.4,380,152,2025-05-festival-city-swing-edinburgh/sophisticated-jj/prelim,prelim,scoringdance
True,12,0.5,24,9,1.0,108,108,2025-05-gndc/advanced-jj/final,final,eepro
True,91,1.0,91,10,0.5,910,455,2025-05-gndc/advanced-jj/prelim,prelim,eepro
True,53,1.0,53,10,0.5,530,265,2025-05-gndc/advanced-jj/semifinal,semifinal,eepro
True,10,0.5,20,9,1.0,90,90,2025-05-gndc/allstar-jj/final,final,eepro
True,64,1.0,64,10,0.5,640,320,2025-05-gndc/allstar-jj/prelim,prelim,eepro
True,3,1.0,3,5,1.0,15,15,2025-05-gndc/cabaret/final,final,eepro
True,9,1.0,9,5,1.0,45,45,2025-05-gndc/champion-strictly/final,final,eepro
True,17,1.0,17,5,1.0,85,85,2025-05-gndc/champion-strictly/prelim,prelim,eepro
True,8,1.0,8,5,1.0,40,40,2025-05-gndc/classic-carolina-shag/final,final,eepro
True,6,1.0,6,7,0.857143,42,36,2025-05-gndc/classic-nasde/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2025-05-gndc/classic-non-professional-carolina-shag/final,final,eepro
True,10,1.0,10,5,1.0,50,50,2025-05-gndc/everybody-dance-now-j-j/final,final,eepro
True,34,1.0,34,5,1.0,170,170,2025-05-gndc/everybody-dance-now-j-j/prelim,prelim,eepro
True,21,1.0,21,5,1.0,105,105,2025-05-gndc/everybody-dance-now-j-j/semifinal,semifinal,eepro
True,12,0.5,24,9,1.0,108,108,2025-05-gndc/intermediate-jj/final,final,eepro
True,105,1.0,105,10,0.5,1050,525,2025-05-gndc/intermediate-jj/prelim,prelim,eepro
True,49,1.0,49,10,0.5,490,245,2025-05-gndc/intermediate-jj/semifinal,semifinal,eepro
True,51,1.0,51,8,0.5,408,204,2025-05-gndc/jj-may-madness-pro/prelim,prelim,eepro
True,14,1.0,14,5,1.0,70,70,2025-05-gndc/juniors-junior-shag/final,final,eepro
True,7,1.0,7,5,1.0,35,35,2025-05-gndc/masters-carolina-masters-shag/final,final,eepro
True,6,0.5,12,9,1.0,54,54,2025-05-gndc/masters-jj/final,final,eepro
True,25,1.0,25,10,0.5,250,125,2025-05-gndc/masters-jj/prelim,prelim,eepro
True,10,0.5,20,9,1.0,90,90,2025-05-gndc/newcomer-jj/final,final,eepro
True,41,1.0,41,10,0.5,410,205,2025-05-gndc/newcomer-jj/prelim,prelim,eepro
True,13,0.5,26,9,1.0,117,117,2025-05-gndc/novice-jj/final,final,eepro
True,124,1.0,124,10,0.5,1240,620,2025-05-gndc/novice-jj/prelim,prelim,eepro
True,55,1.0,55,10,0.5,550,275,2025-05-gndc/novice-jj/semifinal,semifinal,eepro
True,6,1.0,6,5,1.0,30,30,2025-05-gndc/novice-strictly-shag-proam-am-follower/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2025-05-gndc/novice-strictly-shag-proam-am-leader/final,final,eepro
True,11,1.0,11,7,1.0,77,77,2025-05-gndc/open-strictly/final,final,eepro
True,53,1.0,53,7,1.0,371,371,2025-05-gndc/open-strictly/prelim,prelim,eepro
True,23,1.0,23,7,1.0,161,161,2025-05-gndc/open-strictly/semifinal,semifinal,eepro
True,18,1.0,18,5,1.0,90,90,2025-05-gndc/pro-am/final,final,eepro
True,7,1.0,7,7,0.734694,49,36,2025-05-gndc/rising-star/final,final,eepro
True,11,1.0,11,4,1.0,44,44,2025-05-gndc/shag-mixed-doubles-experienced-follower/prelim,prelim,eepro
True,10,1.0,10,4,1.0,40,40,2025-05-gndc/shag-mixed-doubles-experienced-leader/prelim,prelim,eepro
True,5,1.0,5,7,1.0,35,35,2025-05-gndc/shag-mixed-doubles-experienced/final,final,eepro
True,16,1.0,16,4,1.0,64,64,2025-05-gndc/shag-mixed-doubles-non-professional-follower/prelim,prelim,eepro
True,14,1.0,14,4,1.0,56,56,2025-05-gndc/shag-mixed-doubles-non-professional-leader/prelim,prelim,eepro
True,6,1.0,6,7,1.0,42,42,2025-05-gndc/shag-mixed-doubles-non-professional/final,final,eepro
True,5,1.0,5,7,1.0,35,35,2025-05-gndc/showcase-nasde/final,final,eepro
True,10,0.5,20,9,1.0,90,90,2025-05-gndc/sophisticated-jj/final,final,eepro
True,59,1.0,59,10,0.5,590,295,2025-05-gndc/sophisticated-jj/prelim,prelim,eepro
True,11,1.0,11,5,1.0,55,55,2025-05-gndc/strictly-amateur-shag-proam-am-follower/final,final,eepro
True,11,1.0,11,5,1.0,55,55,2025-05-gndc/strictly-amateur-shag-proam-am-leader/final,final,eepro
True,5,1.0,5,5,1.0,25,25,2025-05-gndc/teams/final,final,eepro
True,4,0.571429,7,5,1.0,20,20,2025-05-swingin-into-spring/allstar-jj-adv/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2025-05-swingin-into-spring/intermediate-jj/final,final,eepro
True,18,1.0,18,8,0.5,144,72,2025-05-swingin-into-spring/intermediate-jj/prelim,prelim,eepro
True,5,0.5,10,5,1.0,25,25,2025-05-swingin-into-spring/masters-jj/final,final,eepro
True,29,1.0,29,8,0.5,232,116,2025-05-swingin-into-spring/masters-jj/prelim,prelim,eepro
True,8,0.5,16,5,1.0,40,40,2025-05-swingin-into-spring/newcomer-jj/final,final,eepro
True,23,1.0,23,8,0.5,184,92,2025-05-swingin-into-spring/newcomer-jj/prelim,prelim,eepro
True,10,0.5,20,5,1.0,50,50,2025-05-swingin-into-spring/novice-jj/final,final,eepro
True,63,1.0,63,8,0.5,504,252,2025-05-swingin-into-spring/novice-jj/prelim,prelim,eepro
True,10,0.5,20,7,1.0,70,70,2025-05-westie-weekend/advanced-jj/final,final,eepro
True,39,1.0,39,8,0.5,312,156,2025-05-westie-weekend/advanced-jj/prelim,prelim,eepro
True,6,0.5,12,7,1.0,42,42,2025-05-westie-weekend/allstar-jj/final,final,eepro
True,18,1.0,18,8,0.5,144,72,2025-05-westie-weekend/allstar-jj/prelim,prelim,eepro
True,11,0.5,22,7,1.0,77,77,2025-05-westie-weekend/intermediate-jj/final,final,eepro
True,65,1.0,65,8,0.5,520,260,2025-05-westie-weekend/intermediate-jj/prelim,prelim,eepro
True,9,0.5,18,7,1.0,63,63,2025-05-westie-weekend/newcomer-jj/final,final,eepro
True,45,1.0,45,8,0.5,360,180,2025-05-westie-weekend/newcomer-jj/prelim,prelim,eepro
True,14,0.5,28,7,1.0,98,98,2025-05-westie-weekend/novice-jj/final,final,eepro
True,108,1.0,108,8,0.5,864,432,2025-05-westie-weekend/novice-jj/prelim,prelim,eepro
True,57,1.0,57,8,0.5,456,228,2025-05-westie-weekend/novice-jj/semifinal,semifinal,eepro
True,10,0.5,20,8,0.875,80,70,2025-06-baltic-swing/advanced-jj/final,final,scoringdance
True,57,0.919355,62,9,0.483431,513,248,2025-06-baltic-swing/advanced-jj/prelim,prelim,scoringdance
True,32,0.941176,34,9,0.472222,288,136,2025-06-baltic-swing/advanced-jj/semifinal,semifinal,scoringdance
True,10,0.5,20,8,0.875,80,70,2025-06-baltic-swing/allstar-jj/final,final,scoringdance
True,37,0.860465,43,9,0.516517,333,172,2025-06-baltic-swing/allstar-jj/prelim,prelim,scoringdance
True,12,0.5,24,8,0.875,96,84,2025-06-baltic-swing/intermediate-jj/final,final,scoringdance
True,73,0.890244,82,10,0.449315,730,328,2025-06-baltic-swing/intermediate-jj/prelim,prelim,scoringdance
True,41,0.788462,52,9,0.563686,369,208,2025-06-baltic-swing/intermediate-jj/semifinal,semifinal,scoringdance
True,12,0.5,24,6,0.833333,72,60,2025-06-baltic-swing/intermediate-strictly/final,final,scoringdance
True,22,0.916667,24,6,0.909091,132,120,2025-06-baltic-swing/intermediate-strictly/prelim,prelim,scoringdance
True,10,0.5,20,8,0.875,80,70,2025-06-baltic-swing/newcomer-jj/final,final,scoringdance
True,44,0.956522,46,9,0.464646,396,184,2025-06-baltic-swing/newcomer-jj/prelim,prelim,scoringdance
True,12,0.5,24,8,0.875,96,84,2025-06-baltic-swing/novice-jj/final,final,scoringdance
True,110,0.866142,127,10,0.461818,1100,508,2025-06-baltic-swing/novice-jj/prelim,prelim,scoringdance
True,57,0.838235,68,9,0.530214,513,272,2025-06-baltic-swing/novice-jj/semifinal,semifinal,scoringdance
True,10,0.5,20,8,0.875,80,70,2025-06-baltic-swing/novice-strictly/final,final,scoringdance
True,20,1.0,20,6,0.833333,120,100,2025-06-baltic-swing/novice-strictly/prelim,prelim,scoringdance
True,8,0.5,16,6,0.833333,48,40,2025-06-baltic-swing/open-strictly/final,final,scoringdance
True,32,1.0,32,8,0.875,256,224,2025-06-baltic-swing/open-strictly/prelim,prelim,scoringdance
True,14,0.875,16,8,1.0,112,112,2025-06-baltic-swing/open-strictly/semifinal,semifinal,scoringdance
True,10,0.5,20,8,0.875,80,70,2025-06-baltic-swing/sophisticated-jj/final,final,scoringdance
True,40,0.952381,42,9,0.466667,360,168,2025-06-baltic-swing/sophisticated-jj/prelim,prelim,scoringdance
True,13,0.5,26,5,1.0,65,65,2025-06-jack-jill-o-rama/advanced-jj/final,final,eepro
True,142,1.0,142,10,0.5,1420,710,2025-06-jack-jill-o-rama/advanced-jj/prelim,prelim,eepro
True,70,1.0,70,10,0.5,700,350,2025-06-jack-jill-o-rama/advanced-jj/semifinal,semifinal,eepro
True,10,1.0,10,5,1.0,50,50,2025-06-jack-jill-o-rama/advanced-pro-follow-am-lead-j-j-advanced/final,final,eepro
True,48,1.0,48,5,1.0,240,240,2025-06-jack-jill-o-rama/advanced-pro-follow-am-lead-j-j-advanced/prelim,prelim,eepro
True,12,1.0,12,5,1.0,60,60,2025-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/final,final,eepro
True,45,1.0,45,5,1.0,225,225,2025-06-jack-jill-o-rama/advanced-pro-lead-am-follow-j-j-advanced/prelim,prelim,eepro
True,13,1.083333,12,7,1.0,91,91,2025-06-jack-jill-o-rama/all-american-60s-era-j-j/final,final,eepro
True,108,1.0,108,9,1.0,972,972,2025-06-jack-jill-o-rama/all-american-60s-era-j-j/prelim,prelim,eepro
True,13,0.5,26,5,1.0,65,65,2025-06-jack-jill-o-rama/allstar-jj/final,final,eepro
True,105,1.0,105,10,0.5,1050,525,2025-06-jack-jill-o-rama/allstar-jj/prelim,prelim,eepro
True,48,1.0,48,10,0.5,480,240,2025-06-jack-jill-o-rama/allstar-jj/semifinal,semifinal,eepro
True,11,1.0,11,7,1.0,77,77,2025-06-jack-jill-o-rama/allstar-strictly-champs/final,final,eepro
True,41,1.0,41,9,1.0,369,369,2025-06-jack-jill-o-rama/allstar-strictly-champs/prelim,prelim,eepro
True,9,0.5,18,9,1.0,81,81,2025-06-jack-jill-o-rama/champion-jj/final,final,eepro
True,36,1.0,36,10,0.5,360,180,2025-06-jack-jill-o-rama/champion-jj/prelim,prelim,eepro
True,11,0.5,22,5,1.0,55,55,2025-06-jack-jill-o-rama/country-jj-swing/final,final,eepro
True,54,1.0,54,6,0.5,324,162,2025-06-jack-jill-o-rama/country-jj-swing/prelim,prelim,eepro
True,15,0.5,30,7,1.0,105,105,2025-06-jack-jill-o-rama/intermediate-jj/final,final,eepro
True,149,1.0,149,10,0.5,1490,745,2025-06-jack-jill-o-rama/intermediate-jj/prelim,prelim,eepro
True,57,1.0,57,10,0.5,570,285,2025-06-jack-jill-o-rama/intermediate-jj/semifinal,semifinal,eepro
True,9,1.0,9,5,1.0,45,45,2025-06-jack-jill-o-rama/intermediate-pro-follow-am-lead-j-j-intermediate/final,final,eepro
True,50,1.0,50,5,1.0,250,250,2025-06-jack-jill-o-rama/intermediate-pro-follow-am-lead-j-j-intermediate/prelim,prelim,eepro
True,10,1.0,10,5,1.0,50,50,2025-06-jack-jill-o-rama/intermediate-pro-lead-am-follow-j-j-intermediate/final,final,eepro
True,65,1.0,65,5,1.0,325,325,2025-06-jack-jill-o-rama/intermediate-pro-lead-am-follow-j-j-intermediate/prelim,prelim,eepro
True,14,0.5,28,5,1.0,70,70,2025-06-jack-jill-o-rama/jj-newbie/final,final,eepro
True,90,1.0,90,6,0.5,540,270,2025-06-jack-jill-o-rama/jj-newbie/prelim,prelim,eepro
True,13,0.5,26,5,1.0,65,65,2025-06-jack-jill-o-rama/jj-role-reversal/final,final,eepro
True,61,1.0,61,10,0.5,610,305,2025-06-jack-jill-o-rama/jj-role-reversal/prelim,prelim,eepro
True,9,0.5,18,7,1.0,63,63,2025-06-jack-jill-o-rama/masters-jj/final,final,eepro
True,45,1.0,45,10,0.5,450,225,2025-06-jack-jill-o-rama/masters-jj/prelim,prelim,eepro
True,16,0.5,32,7,1.0,112,112,2025-06-jack-jill-o-rama/novice-jj/final,final,eepro
True,234,1.0,234,10,0.5,2340,1170,2025-06-jack-jill-o-rama/novice-jj/prelim,prelim,eepro
True,98,1.0,98,10,0.5,980,490,2025-06-jack-jill-o-rama/novice-jj/semifinal,semifinal,eepro
True,9,1.0,9,5,1.0,45,45,2025-06-jack-jill-o-rama/novice-pro-follow-am-lead-j-j-novice/final,final,eepro
True,65,1.0,65,5,1.0,325,325,2025-06-jack-jill-o-rama/novice-pro-follow-am-lead-j-j-novice/prelim,prelim,eepro
True,10,1.0,10,5,1.0,50,50,2025-06-jack-jill-o-rama/novice-pro-lead-am-follow-j-j-novice/final,final,eepro
True,85,1.0,85,5,1.0,425,425,2025-06-jack-jill-o-rama/novice-pro-lead-am-follow-j-j-novice/prelim,prelim,eepro
True,10,1.0,10,7,1.0,70,70,2025-06-jack-jill-o-rama/open-open-jackpot-j-j/final,final,eepro
True,124,1.0,124,7,1.0,868,868,2025-06-jack-jill-o-rama/open-open-jackpot-j-j/prelim,prelim,eepro
True,45,1.0,45,7,1.0,315,315,2025-06-jack-jill-o-rama/open-open-jackpot-j-j/semifinal,semifinal,eepro
True,11,1.0,11,5,1.0,55,55,2025-06-jack-jill-o-rama/open-strictly/final,final,eepro
True,55,1.0,55,7,1.0,385,385,2025-06-jack-jill-o-rama/open-strictly/prelim,prelim,eepro
True,14,0.5,28,5,1.0,70,70,2025-06-jack-jill-o-rama/sophisticated-jj-not/final,final,eepro
True,100,1.0,100,10,0.5,1000,500,2025-06-jack-jill-o-rama/sophisticated-jj-not/prelim,prelim,eepro
True,12,0.5,24,7,1.0,84,84,2025-06-liberty-swing/advanced-jj/final,final,eepro
True,99,1.0,99,10,0.5,990,495,2025-06-liberty-swing/advanced-jj/prelim,prelim,eepro
True,62,1.0,62,10,0.5,620,310,2025-06-liberty-swing/advanced-jj/semifinal,semifinal,eepro
True,9,1.0,9,7,1.0,63,63,2025-06-liberty-swing/advanced-strictly/final,final,eepro
True,26,1.0,26,7,1.0,182,182,2025-06-liberty-swing/advanced-strictly/prelim,prelim,eepro
True,13,0.5,26,7,1.0,91,91,2025-06-liberty-swing/allstar-jj/final,final,eepro
True,83,1.0,83,10,0.5,830,415,2025-06-liberty-swing/allstar-jj/prelim,prelim,eepro
True,56,1.0,56,10,0.5,560,280,2025-06-liberty-swing/allstar-jj/semifinal,semifinal,eepro
True,10,1.0,10,7,1.0,70,70,2025-06-liberty-swing/allstar-strictly/final,final,eepro
True,31,1.0,31,7,1.0,217,217,2025-06-liberty-swing/allstar-strictly/prelim,prelim,eepro
True,11,0.5,22,5,1.0,55,55,2025-06-liberty-swing/champion-jj-johnvitational/final,final,eepro
True,40,1.0,40,5,1.0,200,200,2025-06-liberty-swing/champion-jj/prelim,prelim,eepro
True,10,1.0,10,5,1.0,50,50,2025-06-liberty-swing/champion-strictly/final,final,eepro
True,21,1.0,21,5,1.0,105,105,2025-06-liberty-swing/champion-strictly/prelim,prelim,eepro
True,9,1.0,9,9,0.91358,81,74,2025-06-liberty-swing/classic/final,final,eepro
True,15,0.5,30,7,1.0,105,105,2025-06-liberty-swing/intermediate-jj/final,final,eepro
True,140,1.0,140,10,0.5,1400,700,2025-06-liberty-swing/intermediate-jj/prelim,prelim,eepro
True,65,1.0,65,10,0.5,650,325,2025-06-liberty-swing/intermediate-jj/semifinal,semifinal,eepro
True,8,1.0,8,7,1.0,56,56,2025-06-liberty-swing/intermediate-strictly/final,final,eepro
